,Principal Component 1,Principal Component 2,principal component 3,principal component 4,principal component 5,principal component 6,target,labels,Occupation_category1,Occupation_category,Total,White,entropy,Black
232,-1.3475286027941678,-0.004799908777710743,-0.06392691845691463,0.00042989077547009855,-0.1306503990629212,-0.00939301889309926,"Sales and related workers, all other",1,Sales and related occupations,Sales and related occupations,410,321850.0,1.2596904130287443,50020.0
233,-3.2892489579944675,0.3187509419632899,0.20630312287783495,0.09117426748419223,-0.2003980193275406,-0.014254846011285202,First-line supervisors of office and administrative support workers,0,Office and administrative support occupations,Office and administrative support occupations,"1,217",980902.0,1.2316892666102963,146040.0
234,1.222839483098092,-0.006843510131636883,-0.1785229373118402,-0.5747697054541947,-0.054893377782284265,-0.013919462996730714,Bill and account collectors,2,Office and administrative support occupations,Office and administrative support occupations,97,70325.0,1.3086515308939457,20952.000000000004
235,-1.6739038874341672,0.2273204469361349,0.18819428433184124,-0.2984365218710398,-0.050011895560727875,-0.015246469607015206,Billing and posting clerks,0,Office and administrative support occupations,Office and administrative support occupations,483,370461.0,1.2873220878915996,81626.99999999999
236,-2.8797311904430583,0.13029538755179754,0.34615866480089647,0.44396921829380154,-0.017523051531929425,0.008468288488163772,"Bookkeeping, accounting, and auditing clerks",0,Office and administrative support occupations,Office and administrative support occupations,"1,097",935741.0,1.172365526504227,72402.0
237,0.17602705326555662,-0.2687744351380096,-0.6531133707834128,-0.2099800299067175,0.06591331035683808,0.0577243844864751,Payroll and timekeeping clerks,1,Office and administrative support occupations,Office and administrative support occupations,153,105417.0,1.4071507525369478,22644.0
238,-0.3096988533153716,0.1025323325842622,-0.2150930288544532,-0.3202604714763409,0.08575616090208127,-0.005512167815680907,Tellers,1,Office and administrative support occupations,Office and administrative support occupations,215,162539.99999999997,1.3292231368679666,35690.00000000001
239,1.4336552294267724,-0.6122658932103231,-0.46119099544581044,0.05161733164523259,-0.1545195254119878,0.001654331002084395,"Financial clerks, all other",2,Office and administrative support occupations,Office and administrative support occupations,92,69092.0,1.2728729773836822,9291.999999999998
240,1.842011809415491,0.20927022304337403,-0.3342428556671339,-0.227878468464628,-0.13749046143602017,-0.03683698182320401,"Court, municipal, and license clerks",2,Office and administrative support occupations,Office and administrative support occupations,77,61985.0,1.2143906821206738,11318.999999999998
241,-4.886669591250772,0.47015514035824085,0.1839209038966372,-0.20238894640617072,-0.12919047478334894,0.026650811951817885,Customer service representatives,0,Office and administrative support occupations,Office and administrative support occupations,"2,512",1803616.0,1.362728613759061,464720.0
242,1.8272233858895524,-0.39040678398157297,-0.7299435751084801,-0.6951127914415962,-0.013422527178134332,0.07341868306652127,"Eligibility interviewers, government programs",2,Office and administrative support occupations,Office and administrative support occupations,60,36540.0,1.4429257477018531,15120.0
243,0.24233561357208347,-0.0782602571537034,-0.3648379612904223,-0.19235145418872743,0.009444107485804286,0.00013229458430485982,File Clerks,1,Office and administrative support occupations,Office and administrative support occupations,161,122360.0,1.3117290364432814,23184.0
244,0.5573491846601792,-0.2703456040792825,-0.7291507633936706,-0.34001399030332935,0.24388247352676395,0.06233326714655087,"Hotel, motel, and resort desk clerks",1,Office and administrative support occupations,Office and administrative support occupations,119,79849.0,1.4567709937842177,19159.0
245,-0.29958248126547155,0.2975730920751914,-0.5749972893690911,-0.4840881240222857,-0.19127070964485082,0.0413174414917229,"Interviewers, except eligibility and loan",1,Office and administrative support occupations,Office and administrative support occupations,203,135401.0,1.3727734529892,48517.0
246,1.9616126806337053,-0.34623350374288686,0.03296896631245967,0.26997700611673237,-0.18461946422405226,-0.06688498135474866,"Library assistants, clerical",2,Office and administrative support occupations,Office and administrative support occupations,88,77000.0,1.0852881851719989,6072.0
247,0.5646317096594481,0.09322966263931438,-0.0203969697828343,-0.4952046308505486,-0.08362598845545101,-0.023853943360515908,Loan interviewers and clerks,1,Office and administrative support occupations,Office and administrative support occupations,144,107712.0,1.2815082524142358,28800.0
248,0.9134439786171302,-0.5116132181121366,-0.5214922171984108,-0.027713013738814605,0.09040399240782573,0.04839133565250721,Order clerks,2,Office and administrative support occupations,Office and administrative support occupations,112,81200.0,1.3502815287495036,11983.999999999998
249,-3.5101202513107244,0.37905558476206547,0.04452956814194189,-0.12012410225192488,0.009309453189154713,0.011053311810280438,Receptionists and information clerks,0,Office and administrative support occupations,Office and administrative support occupations,"1,215",920970.0,1.3378594205771863,184680.0
250,1.1455236876147254,-0.4654253083265773,-0.5765183191428843,-0.31592211611453824,0.009014260348095762,0.04380619993286778,Reservation and transportation ticket agents and travel clerks,2,Office and administrative support occupations,Office and administrative support occupations,93,63612.00000000001,1.3885476091628481,14787.0
251,1.122384157339246,-0.30983644283820744,-0.09128377002585567,-0.3028864660562927,-0.013090657759687445,-0.019654411754027105,"Information and record clerks, all other",2,Office and administrative support occupations,Office and administrative support occupations,107,81640.99999999999,1.280345149329092,15728.999999999998
252,-2.9084782604728474,0.49001505960567726,-0.17623496177823442,-0.2986998365640925,-0.01231385429349889,0.01738841321482359,Couriers and messengers,0,Office and administrative support occupations,Office and administrative support occupations,837,603477.0,1.3732823166812314,162378.0
253,1.8800544715860736,-0.30767359137925504,0.563867425812224,-0.46001468194047357,-0.2276001671356655,-0.08206365701484189,Public safety telecommunicators,2,Office and administrative support occupations,Office and administrative support occupations,88,69432.00000000001,1.1773428057685433,13904.0
254,0.037628616772711405,0.25373378243085226,-0.0683748985107631,-0.24278258197516495,0.44004347240264996,-0.03844355510743226,"Dispatchers, except police, fire, and ambulance",1,Office and administrative support occupations,Office and administrative support occupations,189,154791.0,1.3061639582384783,23814.0
255,1.3286154661073453,-0.6486386250183445,0.1663688702836559,-1.1017944779435718,-0.7509795710858312,0.08489568624579368,Postal service clerks,2,Office and administrative support occupations,Office and administrative support occupations,105,50505.0,1.320138357378272,42000.0
256,-0.5227231313987851,-0.10923801054240494,0.2571349299399116,-0.49441135013143783,-0.3631620785021981,-0.03133808463020636,Postal service mail carriers,1,Office and administrative support occupations,Office and administrative support occupations,273,194376.00000000003,1.2681264160839136,58422.0
257,1.6563444993637588,-0.7186946590298053,0.005832351006988993,-1.2473825696156629,-0.529194245333444,0.19909325223707502,"Postal service mail sorters, processors, and processing machine operators",2,Office and administrative support occupations,Office and administrative support occupations,82,34440.0,1.3759224312179068,35177.99999999999
258,-0.06547220804217457,-0.4022164409825747,-0.1089271915589439,0.1393352823947075,0.10343323729219578,0.030712753189926608,"Production, planning, and expediting clerks",1,Office and administrative support occupations,Office and administrative support occupations,212,164511.99999999997,1.2784705535139924,17808.000000000004
259,-2.3491155083976927,0.2957299764437592,-0.12096597581241823,-0.2895082442209035,0.2878697131778048,-0.002203101970036357,"Shipping, receiving, and inventory clerks",0,Office and administrative support occupations,Office and administrative support occupations,615,456945.0,1.3971909633445447,99630.0
260,0.14864984042736956,-0.04051070963871042,0.11823034983249839,0.3883790411896364,0.08310299648692712,-0.008834718298758785,Executive secretaries and executive administrative assistants,1,Office and administrative support occupations,Office and administrative support occupations,223,196909.0,1.12590934335253,13380.0
261,2.18327862344403,-0.10860664701718092,-0.4956420906964631,-0.276143852057614,0.05067326062819248,-0.01895304856995497,Medical secretaries and administrative assistants,2,Office and administrative support occupations,Office and administrative support occupations,58,45240.0,1.2804653620645219,8468.0
262,-4.122648329211205,0.47525668019364775,0.3129297528052861,0.28018486952923494,-0.1865383770608041,-0.010153933628271815,"Secretaries and administrative assistants, except legal, medical, and executive",0,Office and administrative support occupations,Office and administrative support occupations,"2,009",1683541.9999999998,1.1941923468145836,194873.0
263,-0.32739491312714875,-0.1447414261462744,-0.08821725350443556,-0.2871791008279006,0.12986919419745488,0.008590257308247494,Data entry keyers,1,Office and administrative support occupations,Office and administrative support occupations,220,163900.0,1.3420995366816326,32780.0
264,-0.6320363678501524,0.35908608853993923,-0.15347584058097735,-0.5964410755632116,-0.12659650568091332,0.013011059550291118,Insurance claims and policy processing clerks,1,Office and administrative support occupations,Office and administrative support occupations,257,177586.99999999997,1.3400457547993847,65021.0
265,2.2158780581467847,-0.5267684279885212,-0.22223192098290762,-0.9687217827636159,-0.005873064890435372,0.07959928840882419,"Mail clerks and mail machine operators, except postal service",2,Office and administrative support occupations,Office and administrative support occupations,53,30687.0,1.4203867485348014,15900.0
266,-3.5059455385181173,0.2463050475502002,0.1855091342465272,-0.10244568430574844,-0.0018921376155263145,0.014573655916388957,"Office clerks, general",0,Office and administrative support occupations,Office and administrative support occupations,"1,249",945493.0,1.3284913203325326,178607.0
267,-2.2436133455285967,0.1488185910046791,0.06671435985106805,-0.22452478933972775,-0.18718375351234937,-0.0035874408952949167,"Office and administrative support workers, all other",0,Office and administrative support occupations,Office and administrative support occupations,639,475416.00000000006,1.3008709964785776,108630.0
268,2.1468037068368253,-0.3740985611654288,-1.019944853521308,-0.5132296327497966,1.3721525707279871,-0.2582027317357203,"Graders and sorters, agricultural products",2,"Farming, fishing, and forestry occupations","Farming, fishing, and forestry occupations",53,37206.00000000001,1.4833983696506716,5724.000000000001
269,-2.4508129527732,0.6328033758204009,-0.1998804444470746,0.6099544612858224,1.0185835024979304,-0.046839111108723644,Miscellaneous agricultural workers,0,"Farming, fishing, and forestry occupations","Farming, fishing, and forestry occupations",835,745655.0,1.2643046529007889,31730.0
270,5.135521179187495,4.263637529837328,-0.16735491860557075,1.5637372808304588,-0.13493629598558116,0.2782213751233673,Logging workers,2,"Farming, fishing, and forestry occupations","Farming, fishing, and forestry occupations",51,50082.0,0.9673582102669654,561.0
271,-1.877604807589402,0.7267077643803265,0.1725939673705474,0.39752896070020377,0.347491827338933,0.009470651741239712,First-line supervisors of construction trades and extraction workers,0,Construction and extraction occupations,Construction and extraction occupations,650,586300.0,1.1730214965747736,40300.0
272,2.7192301347933268,5.001613716107187,-1.4003912332033697,0.23416634772877667,-0.12419035153525204,-0.012862313490224155,"Brickmasons, blockmasons, and stonemasons",2,Construction and extraction occupations,Construction and extraction occupations,97,81480.0,1.3131075881949006,9311.999999999998
273,-3.2781678190124985,0.8018286301544613,-0.04993342258481576,0.3697158694451034,0.6762944267016701,-0.03477379174543788,Carpenters,0,Construction and extraction occupations,Construction and extraction occupations,"1,230",1078710.0,1.2746204409625594,77490.0
274,0.7265048466721618,1.087280042673003,-0.5658878412374504,0.2102389197175875,0.8534289937043872,-0.09742732253074715,"Carpet, floor, and tile installers and finishers",1,Construction and extraction occupations,Construction and extraction occupations,156,138528.0,1.257427749043411,9672.0
275,2.354101981822768,1.1524947404737345,-0.7943762899773444,0.1257405557436963,0.9532122629347182,-0.13916257970675747,"Cement masons, concrete finishers, and terrazzo workers",2,Construction and extraction occupations,Construction and extraction occupations,67,59362.0,1.2579795408629646,4154.000000000001
276,-4.447317684749291,0.8302608517456346,-0.008901733252255264,0.1611503452330761,0.7961554730129107,-0.11526717472996617,Construction laborers,0,Construction and extraction occupations,Construction and extraction occupations,"2,165",1835920.0,1.3285156592143177,175365.0
277,-0.6266177353161231,1.3483024112637882,-0.0754195496109734,0.2840859825536236,0.05418353981388202,0.012832844173177477,Construction equipment operators,1,Construction and extraction occupations,Construction and extraction occupations,360,320400.0,1.1630068883099434,28800.0
278,0.8901532312180582,0.6785198311451883,-0.8448993904566813,0.3711029865237747,1.6014111086335676,-0.3768809180998071,"Drywall installers, ceiling tile installers, and tapers",2,Construction and extraction occupations,Construction and extraction occupations,155,139190.0,1.195388621838133,5115.0
279,-2.451409856887383,0.4640591271664123,0.3010309423839393,0.3356133412814924,0.3444806710372965,0.007425983358903402,Electricians,0,Construction and extraction occupations,Construction and extraction occupations,845,746135.0,1.1998702423517584,56615.0
280,3.8704141259077836,4.619337596712101,-0.9847528065476479,0.11154460472344353,-0.44276555757748165,0.07915204238936065,Glaziers,2,Construction and extraction occupations,Construction and extraction occupations,53,45262.00000000001,1.2540343154458953,6095.0
281,-1.7181279577156239,0.8951774523089611,-0.18875218798824459,0.05372906007180367,1.091101988441437,-0.23657513861849164,Painters and paperhangers,0,Construction and extraction occupations,Construction and extraction occupations,556,492616.0,1.2582248400284652,38920.0
282,-1.8805947827943033,0.5797742701419287,-0.08084259506471049,0.3316726916312214,0.3541986138848651,0.008206203608266904,"Plumbers, pipefitters, and steamfitters",0,Construction and extraction occupations,Construction and extraction occupations,587,511864.0,1.2297818390689002,41677.0
283,-0.12418313951996429,0.6666873893484898,-0.6248169986827137,-0.05625930725325411,1.1903553462135026,-0.287662933533806,Roofers,1,Construction and extraction occupations,Construction and extraction occupations,221,189618.0,1.2896160210859255,16575.0
284,1.1838278776501903,0.34777287996415757,-0.42852329790814225,0.5764637553434068,0.3414199313759433,0.04274437831272368,Sheet metal workers,2,Construction and extraction occupations,Construction and extraction occupations,125,111875.0,1.1576167859004147,5750.0
285,1.8815755570728956,0.5718771534072367,-0.7130308430484793,-0.13992444676741506,0.7442767845159495,-0.09018045771429851,"Helpers, construction trades",2,Construction and extraction occupations,Construction and extraction occupations,71,59427.0,1.3220779470276876,7029.0
286,1.6082940891395878,-0.2105892049536984,0.230624965329993,0.1407162956501485,0.09240690595029362,-0.0352354245399332,Construction and building inspectors,2,Construction and extraction occupations,Construction and extraction occupations,103,90228.0,1.1248433872454378,7519.0
287,1.4818204066950023,0.3930357416645761,-0.2981451957447864,0.031035584259128744,0.04612365765273591,-0.02017899008585145,Highway maintenance workers,2,Construction and extraction occupations,Construction and extraction occupations,99,84645.0,1.184558364249168,9999.0
288,2.387349360788239,0.6277141253386794,-0.47020319853181364,-0.42943066418563586,0.33716226831998064,-0.04235688186902146,Other extraction workers,2,Construction and extraction occupations,Construction and extraction occupations,55,44055.0,1.3066044242838508,8745.0
289,0.21712958102271743,0.4211173881983838,-0.23766727021856726,0.5404476394362966,-0.10074420306730787,0.0018143321091977367,"First-line supervisors of mechanics, installers, and repairers",1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",222,197802.0,1.0996496583194895,12876.0
290,0.0840375811561506,-0.340705343859582,-0.2647887294506675,-0.15012892722192886,0.09775109836389782,0.029506904343576956,"Computer, automated teller, and office machine repairers",1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",176,129184.0,1.3464429114008885,22176.0
291,0.4405971046088337,-0.14075426043017242,-0.3045797959706404,0.027388448410035415,0.040223406006409446,-0.004822782707476303,Radio and telecommunications equipment installers and repairers,1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",155,124465.0,1.2566683147698856,16275.0
292,2.2081229992632725,-0.10779792874593218,-0.5431581045499302,0.8329042494539106,1.0399940972714348,0.07888028721083133,Security and fire alarm systems installers,2,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",72,64655.99999999999,1.2239327516192544,1656.0
293,1.0645251162096219,-0.1344541866386754,0.6396348649559006,0.20173679061693986,0.35652373610870897,-0.0044795615851575075,Aircraft mechanics and service technicians,2,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",150,133950.0,1.1251450167251045,8550.0
294,1.1227916945544993,0.19900656250235055,-0.08248176730868297,0.26014815874160785,0.6882349300734055,-0.005461920912787865,Automotive body and related repairers,2,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",123,110577.0,1.2078866647154158,6888.0
295,-2.7397154976158427,0.3249373154339788,0.03685116671552389,0.21309060834274043,0.45249901603205733,0.007954604019733701,Automotive service technicians and mechanics,0,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",864,720576.0,1.3024842518794153,69120.0
296,-1.01443534011775,0.1530087702396419,-0.1352076756357245,0.3251003009966189,0.22960739836102712,0.016642398181269728,Bus and truck mechanics and diesel engine specialists,1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",362,308424.0,1.2246811556560098,25702.0
297,-0.1720077725950181,0.14931251383329033,-0.11672711419445748,0.4647630515599943,0.3251341880858259,0.024501138063650008,Heavy vehicle and mobile equipment service technicians and mechanics,1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",248,219232.0,1.1771763112714186,13392.0
298,1.909052031149182,0.19099795466652705,0.19961125516523148,-0.09324261879310253,0.29727589644647195,-0.03415230759859311,"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers",2,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",84,73836.0,1.1667323443422697,7812.0
299,-1.5410390693615879,0.29296557219877806,-0.0007395201016568946,-0.040724707747592695,0.30997694090165867,-0.012318730775834463,"Heating, air conditioning, and refrigeration mechanics and installers",1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",445,364900.0,1.2954679168976673,49395.0
300,-1.1810097095240175,0.18216415332813984,0.17715928497301384,0.36692282640037976,0.3238744616501317,0.014533679333226942,Industrial and refractory machinery mechanics,1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",429,377091.00000000006,1.1874673174248718,26169.0
301,-2.031150405625039,0.39122626622896733,-0.0221716465708344,0.21141842471648398,0.17999984388602902,0.0034288029493304397,"Maintenance and repair workers, general",0,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",614,519444.0,1.2393964712308623,54032.00000000001
302,1.207015529341673,0.3815127679088626,-0.2728765726994991,0.23614497789798325,-0.19535401459758786,-0.030795546170861908,Electrical power-line installers and repairers,2,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",125,108750.0,1.1195667715018547,10625.0
303,0.5531370699302711,0.30530898725570643,-0.3944725229862418,-0.3433999058379273,0.6150295944931339,-0.07324340301833081,Telecommunications line installers and repairers,1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",134,106932.0,1.361619343332917,18358.0
304,1.7328189047443205,-0.5233713687187724,-0.37045213651271375,-0.5096131408117273,0.22543277494482641,0.04177379162204915,Precision instrument and equipment repairers,2,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",68,46172.00000000001,1.4127625595326223,11696.0
305,0.3045418955642987,0.4089399963018229,-0.15239329476338725,0.14413639710069157,0.462479843595092,-0.013524485291598509,"Other installation, maintenance, and repair workers",1,"Installation, maintenance, and repair occupations","Installation, maintenance, and repair occupations",182,159614.0,1.2255548696310463,14014.0
306,-2.4860918366665956,0.35220572292647595,0.14151604353835728,-0.027611546411793614,-0.036149939398293356,-0.012268957195575613,First-line supervisors of production and operating workers,0,Production occupations,Production occupations,767,618969.0,1.25523142340925,98176.0
307,0.9975656526409481,-0.6728352572996497,-0.3604470616709323,-0.06939224495098634,0.1991886018602248,0.08608580595212205,"Electrical, electronics, and electromechanical assemblers",2,Production occupations,Production occupations,110,75790.00000000001,1.3778347180136967,11000.0
308,-3.1275607039724376,0.182919695267297,0.10914204397008012,-0.34378461700263363,0.058336936709411605,0.03180628072852418,Other assemblers and fabricators,0,Production occupations,Production occupations,957,671814.0000000001,1.3951611221671747,177045.0
309,-0.3977926216122348,0.1970833531807059,-0.23257710437451484,-0.1363385005237313,0.5467132132148441,-0.03366879371807842,Bakers,1,Production occupations,Production occupations,229,185948.0,1.3409559508364393,25419.0
310,-0.680935828584208,0.1857660180518917,-0.31600274928397204,-0.4116052072381294,0.621167256349338,-0.061023403764663836,"Butchers and other meat, poultry, and fish processing workers",1,Production occupations,Production occupations,246,185238.0,1.4225699436004837,37884.0
311,1.3770777177932487,0.0966609671696481,-0.31762354256999814,-0.07628996451257519,0.5477074619063931,-0.028897805665931465,Food batchmakers,2,Production occupations,Production occupations,93,78399.0,1.285799687095552,8835.0
312,0.3112188500699093,-0.020940838238054534,-0.30895924618808884,-0.47663865415835976,0.5362950055071962,-0.029000167502705256,"Food processing workers, all other",1,Production occupations,Production occupations,144,106416.0,1.4202106647894674,23472.000000000004
313,1.7673532016594695,-0.4668186307396234,-0.3451669782678224,0.3380138776371342,-0.3085042045349783,-0.05748290413598757,Computer numerically controlled tool operators and programmers,2,Production occupations,Production occupations,90,75420.0,1.1332228913946276,6480.0
314,3.578116143563423,4.537319755881099,-1.005743309899287,0.49074171105808756,-1.0396950720379308,0.11356653811993361,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2,Production occupations,Production occupations,70,60830.0,1.132778635802742,6370.0
315,-0.626205535749178,0.10358629825215107,0.1187787648118075,0.3975374603343126,0.2897631844240868,0.014735994774760466,Machinists,1,Production occupations,Production occupations,323,284886.00000000006,1.1710759770290164,18734.0
316,-1.8384355730453776,0.41971540865823737,0.08133122570816198,0.08993981575394266,0.22251381093953,-0.009606609602611895,"Welding, soldering, and brazing workers",0,Production occupations,Production occupations,555,469530.0,1.2441152244424016,54390.0
317,-1.185491702547114,0.09470868080435249,-0.07846387868343699,-0.3513968653154416,0.3369566530281299,-0.003807373489211951,Other metal workers and plastic workers,1,Production occupations,Production occupations,335,249910.0,1.3877466086604726,52930.0
318,0.40608578891544844,-0.1482457957980627,-0.299730398628348,-0.291879375534355,0.2408075698486201,0.0057880548352149215,Printing press operators,1,Production occupations,Production occupations,143,107393.0,1.3587760342608455,20735.0
319,0.6284828898949127,-0.1895495894279159,-0.25118531664810373,-0.8983945642723329,0.4277206417063463,0.03703275421849815,Laundry and dry-cleaning workers,1,Production occupations,Production occupations,116,71456.0,1.4957094744198052,30624.0
320,0.9165158400945914,0.06483003599236184,-0.35655843362186823,0.008121553055971207,1.0444016395119404,-0.09965278425553173,Sewing machine operators,2,Production occupations,Production occupations,120,102360.0,1.3247743386585173,8280.0
321,2.1263877091028958,-0.9320537761229326,-0.48851012287907225,-0.2791377557731572,0.42414664236020283,0.18469146746472237,"Tailors, dressmakers, and sewers",2,Production occupations,Production occupations,58,33930.0,1.466268908528529,6148.0
322,4.02209775336633,4.60782116263266,-0.3744325605026154,0.6826009013627734,-0.43858021869645786,0.1483773288109614,Cabinetmakers and bench carpenters,2,Production occupations,Production occupations,67,63114.00000000001,1.0801299171788106,3149.0000000000005
323,2.027716082376355,-0.7197050325000286,-0.21236864617455098,-0.17787844011794782,0.16351737286670884,0.03804291430822254,Stationary engineers and boiler operators,2,Production occupations,Production occupations,66,47784.00000000001,1.3275779545358273,7128.000000000001
324,1.5903473000374302,-0.24534829591766932,-0.3194191604728776,0.33466611716291755,-0.22410105383373008,-0.04564831117465949,Water and wastewater treatment plant and system operators,2,Production occupations,Production occupations,99,84744.0,1.1227881430003193,7128.000000000001
325,2.1410299474197365,0.07291085874674348,-0.0833894941895506,-0.006488610332569552,0.07043139776563453,-0.03838597275814638,"Chemical processing machine setters, operators, and tenders",2,Production occupations,Production occupations,72,62424.00000000001,1.1519465029843021,6840.0
326,1.626199123707047,0.02661633158486478,-0.3975681956156322,-0.44364672712432524,0.10496000789393982,-0.01529343894856598,"Crushing, grinding, polishing, mixing, and blending workers",2,Production occupations,Production occupations,76,57380.0,1.3185481141067914,13603.999999999998
327,2.225317987118122,0.28142522907574496,-0.5488093619397955,-0.7610513366991589,0.18261018770240853,-3.498739794334245e-05,Cutting workers,2,Production occupations,Production occupations,53,36622.99999999999,1.3815254279462241,13461.999999999998
328,-2.674718231604053,0.15309196511414627,0.26788274935786766,-0.058111159001504605,0.21591062502769753,0.010867871832539875,"Inspectors, testers, sorters, samplers, and weighers",0,Production occupations,Production occupations,829,651593.9999999999,1.316925962367671,96164.0
329,2.6950203098644177,-1.001272138810672,-0.8219773528041101,0.7838059785858221,0.6678349648136119,0.22544678745753302,Jewelers and precious stone and metal workers,2,Production occupations,Production occupations,51,35802.00000000001,1.3594718738636642,1326.0
330,1.843052670946602,-0.6646111136829277,-0.2532644825652959,0.002095796545966013,0.4420361892010508,0.06513347905172008,Dental and ophthalmic laboratory technicians and medical appliance technicians,2,Production occupations,Production occupations,73,54531.0,1.3426220907592104,5767.0
331,-0.805542089699125,0.08522557868221473,-0.24231788787121625,-0.7164854017301308,0.6711398069414236,-0.06083531349859321,Packaging and filling machine operators and tenders,1,Production occupations,Production occupations,253,171533.99999999997,1.4903896813343933,53130.0
332,0.4505556803693119,0.0366891137275413,-0.6812935674128191,0.4292967242497454,0.7312954515813459,0.04157888979763939,Painting workers,1,Production occupations,Production occupations,153,126837.0,1.3233324812409313,7803.0
333,2.317139178549825,-0.413024010930595,-0.08750695291574381,-0.5181778344086458,0.5813681111882938,-0.010146454378120473,Helpers--production workers,2,Production occupations,Production occupations,53,39750.0,1.3828685547298134,7473.0
334,-3.4851504815211145,0.3633251068024476,0.16568337924521256,-0.267829416283332,0.2145539381447376,0.004040099743779008,Other production workers,0,Production occupations,Production occupations,"1,178",877610.0,1.3813272971073298,192014.0
335,-1.2686705334994144,0.1167104444483672,-0.25413674737149883,-0.1657449377429314,0.10596926782015922,0.010414250664228308,Supervisors of transportation and material moving workers,1,Production occupations,Production occupations,355,268735.0,1.3448276834872033,51120.0
336,1.304002564114048,-0.07806401622897548,0.28637701035738505,0.7122476858872108,-0.2872597846342987,-0.06369057719319854,Aircraft pilots and flight engineers,2,Transportation and material moving occupations,Transportation and material moving occupations,158,146940.0,0.9695885682523087,6161.999999999999
337,1.1593969128973656,-0.47118977102968007,-0.2054338176248074,-0.387076786523703,-0.36326584329707423,-0.030932163746777503,Flight attendants,2,Transportation and material moving occupations,Transportation and material moving occupations,105,74235.0,1.284465042402607,19320.0
338,-0.4151788686201804,0.08834372668388535,0.4206877300287621,-0.5578748385245361,-0.4570427788561445,-0.051999887131864285,"Bus drivers, school",1,Transportation and material moving occupations,Transportation and material moving occupations,276,199824.0,1.2245589255575773,64032.0
339,-0.5078635738068933,0.21494206185963993,-0.1887534170485457,-0.825076167791222,-0.41346549076391503,0.06886664622738313,"Bus drivers, transit and intercity",1,Transportation and material moving occupations,Transportation and material moving occupations,241,141467.0,1.3448629889411468,84832.0
340,-5.464149681851192,0.7112796069391097,0.3158256506676786,-0.2211079173317926,-0.03678693053201685,0.010101793598738707,Driver/sales workers and truck drivers,0,Transportation and material moving occupations,Transportation and material moving occupations,"3,487",2580380.0,1.3553354584073398,652068.9999999999
341,2.1088738910328715,-0.3221425721600792,-0.21980748508338818,-0.7380974219161803,0.12986435105070426,0.01019194342502619,Shuttle drivers and chauffeurs,2,Transportation and material moving occupations,Transportation and material moving occupations,57,38931.0,1.375077719838609,13110.0
342,-1.2831349674442445,-0.19613957110542402,0.03748054443710831,-0.8193845698751734,0.320029110640353,0.11154556233501968,Taxi drivers,1,Transportation and material moving occupations,Transportation and material moving occupations,337,191416.0,1.518354796344676,84587.0
343,0.16847525718659107,-0.19383188993662345,0.042734961504191336,-0.701188780129391,0.1826397910233414,0.030980272454785837,"Motor vehicle operators, all other",1,Transportation and material moving occupations,Transportation and material moving occupations,163,108721.0,1.408887451581262,36675.0
344,1.5062271821148077,-0.18970596132811374,-0.4000733742604251,-0.9971935710694786,0.49973775743778726,0.01758943583322988,Parking attendants,2,Transportation and material moving occupations,Transportation and material moving occupations,71,43381.0,1.5006293874463026,20164.0
345,1.2212137300076442,-0.006265041693034188,-0.7743030720505509,-0.28874219264574147,0.032924037340583016,0.027034134254842586,Transportation service attendants,2,Transportation and material moving occupations,Transportation and material moving occupations,89,63902.0,1.364737872467939,14685.0
346,2.6407807815657374,0.13603093736319033,-0.22591575051374832,-0.3380898515215594,-0.5737821311659006,-0.0926110609199507,Crane and tower operators,2,Transportation and material moving occupations,Transportation and material moving occupations,56,43960.0,1.1505187710815497,10080.0
347,-2.369656619128029,0.7452359112180298,-0.17347790745568104,-0.5939251492229954,0.18548315909683905,-0.007791025981483849,Industrial truck and tractor operators,0,Transportation and material moving occupations,Transportation and material moving occupations,623,431116.0,1.4119840799394399,155126.99999999997
348,-1.0257703712119448,0.3794737904450739,-0.21427691517818173,-0.5331837413465391,0.25213623416824144,-0.013763559768590249,Cleaners of vehicles and equipment,1,Transportation and material moving occupations,Transportation and material moving occupations,301,217021.0,1.3950916712354808,63511.0
